grupo,carga,entrada,binario,schedule,T_arquivo,rep,passos,nao_combustiveis,intactas,em_chamas,queimadas,contencao,total_ignicoes,pico_passo,pico_qtd,percentual_queimado,percentual_protegido,checksum,tempo
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,8,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.140675
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,9,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.144013
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,10,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.144717
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,1,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043060
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,2,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043274
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,3,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043678
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,4,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043425
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,5,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043390
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,6,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043255
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,7,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043205
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,8,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043331
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,9,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043065
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,10,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043452
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.583802
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.584766
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.583001
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,4,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.582479
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,5,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.585326
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,6,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.581966
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,7,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.585427
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,8,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.611757
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,9,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.585236
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,10,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.611266
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.540518
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.533127
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.541552
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,4,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.544515
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,5,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.544301
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,6,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.534806
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,7,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.544076
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,8,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.548006
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,9,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.543925
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,10,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.541660
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.529762
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.481383
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.477552
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.476870
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.484434
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.480074
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.482997
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.476732
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.477886
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,5.479593
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.876541
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.880063
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.874379
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.873035
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.874261
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.875901
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.881503
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.887124
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.885567
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.887389
threads_det,media,entradas/entrada_carga_media_T1.txt,fire_omp_static,static,1,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.899665
threads_det,media,entradas/entrada_carga_media_T1.txt,fire_omp_static,static,1,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.897638
threads_det,media,entradas/entrada_carga_media_T1.txt,fire_omp_static,static,1,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.900921
threads_det,media,entradas/entrada_carga_media_T2.txt,fire_omp_static,static,2,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.078625
threads_det,media,entradas/entrada_carga_media_T2.txt,fire_omp_static,static,2,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.006504
threads_det,media,entradas/entrada_carga_media_T2.txt,fire_omp_static,static,2,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.998994
threads_det,media,entradas/entrada_carga_media_T4.txt,fire_omp_static,static,4,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.568127
threads_det,media,entradas/entrada_carga_media_T4.txt,fire_omp_static,static,4,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.566873
threads_det,media,entradas/entrada_carga_media_T4.txt,fire_omp_static,static,4,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.570637
threads_det,media,entradas/entrada_carga_media_T16.txt,fire_omp_static,static,16,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.563374
threads_det,media,entradas/entrada_carga_media_T16.txt,fire_omp_static,static,16,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.577312
threads_det,media,entradas/entrada_carga_media_T16.txt,fire_omp_static,static,16,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.589333
threads_det,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.555162
threads_det,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.536511
threads_det,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.542339
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.607137
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.595954
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.593979
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.596007
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.605148
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.601610
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.608795
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.605045
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.602864
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.598577
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.487652
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.497825
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.495251
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.495525
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.503364
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.501768
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.498787
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.490660
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.500072
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.479724
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.007913
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.043550
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.005002
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.008086
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.998897
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.000859
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.136272
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.999682
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.092710
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.039597
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.899495
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.888180
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.891988
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.892989
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.936583
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.904480
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.903502
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.886429
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.881169
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.898983
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.883212
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.885465
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.883410
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.888923
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.873920
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.884086
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.875708
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.872195
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.885075
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.892222
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.620707
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.491729
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.500539
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.495698
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.490228
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.493677
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.494496
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.499457
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.492403
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.493005
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.006104
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.997667
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.998476
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.007132
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.002517
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.049517
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.996437
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.005883
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.000926
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.034056
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.895620
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.897820
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.892835
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.889235
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.888045
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.966218
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.898619
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.928773
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.891394
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.904789
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.879465
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.878844
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.900039
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.868421
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.876583
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.887390
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.877855
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.868223
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.878200
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.878005
